b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,b_9,b_10,b_11,b_12,b_13,b_14,b_15,b_16,b_17,b_18,b_19,b_20,x0_1,x0_2,x0_3,x0_4,x0_5,x0_6,x0_7,x0_8,x0_9,x0_10,x0_11,x0_12,x0_13,x0_14,x0_15,x0_16,x0_17,x0_18,x0_19,x0_20,x_ja_1,x_ja_2,x_ja_3,x_ja_4,x_ja_5,x_ja_6,x_ja_7,x_ja_8,x_ja_9,x_ja_10,x_ja_11,x_ja_12,x_ja_13,x_ja_14,x_ja_15,x_ja_16,x_ja_17,x_ja_18,x_ja_19,x_ja_20,iters_ja,x_gs_1,x_gs_2,x_gs_3,x_gs_4,x_gs_5,x_gs_6,x_gs_7,x_gs_8,x_gs_9,x_gs_10,x_gs_11,x_gs_12,x_gs_13,x_gs_14,x_gs_15,x_gs_16,x_gs_17,x_gs_18,x_gs_19,x_gs_20,iters_gs,x_true_1,x_true_2,x_true_3,x_true_4,x_true_5,x_true_6,x_true_7,x_true_8,x_true_9,x_true_10,x_true_11,x_true_12,x_true_13,x_true_14,x_true_15,x_true_16,x_true_17,x_true_18,x_true_19,x_true_20,error_ja,error_gs
0.67342590909549,0.687729573939813,0.312028317364176,0.0444168499789055,0.814776861508659,0.220008025922463,0.090472753558543,0.46560880689455,0.96101027261881,0.416938970878044,0.953274718385145,0.313685014023067,0.948259388178841,0.833245203185853,0.247968614601733,0.61339304177414,0.846373758028182,0.270321010234887,0.081656072433379,0.959614312813904,0.924971016431723,0.249595594394678,0.469816935965831,0.969459132316591,0.145154491849267,0.307665835387136,0.107793992349967,0.0518680292849738,0.49053893409183,0.28405534257028,0.947246236445974,0.527732801455122,0.124763695235536,0.829020940890055,0.588339419629519,0.016808513160861,0.257744357667364,0.296286256540538,0.749401709060174,0.517028596200877,0.300176716540312,0.3331052747634,0.242206075269944,0.161578854650456,0.368813875499879,0.206132724362682,0.189028742401436,0.316295330457512,0.492782699315516,0.36335191227354,0.521026874675459,0.348551425034634,0.52263314004392,0.477204055070976,0.306021314231134,0.387606612727149,0.428126021682539,0.252207742310143,0.166366599779598,0.368616532600665,18,0.300176712837805,0.33310524636244,0.242206023429568,0.161578789626013,0.368813807394747,0.20613265813792,0.189028676857641,0.31629526077097,0.492782620304601,0.363351820793141,0.521026770499541,0.348551310594347,0.522633019591406,0.477203933759696,0.306021197426288,0.387606505521934,0.428125928701998,0.2522076672955,0.166366546489942,0.368616500960917,12,0.300176663181629,0.333105185495167,0.242205950807248,0.161578702204996,0.368813701648322,0.206132536138017,0.189028546251961,0.316295131960785,0.492782502943435,0.36335172142241,0.521026691827627,0.348551252053834,0.522632978495026,0.477203906486022,0.306021180317602,0.387606495409769,0.428125923117685,0.252207664464068,0.166366545234224,0.368616500515678,6.56557887338816e-07,3.39022623428459e-07
0.974272103514708,0.840493467879524,0.79946179651162,0.825329660671434,0.400675058322792,0.944101918261142,0.297637012450846,0.689929211049225,0.545521152272743,0.581691030288529,0.86930497687294,0.963678509832865,0.868403079633182,0.161631614165171,0.320688975226621,0.670824789202774,0.895309877912163,0.526486330450185,0.330771148750571,0.361581440068529,0.796878930853497,0.378873723947488,0.646174655785048,0.722049286416409,0.31260991934824,0.904351677006453,0.506347274046861,0.734594896849944,0.363321158767131,0.796421978394151,0.575129065944111,0.267262892623156,0.960782190900359,0.0893379810289346,0.764786727807592,0.101106328339258,0.292963464099416,0.0532471417037942,0.552132614984881,0.526797535859217,0.446151364768029,0.479352958639162,0.498021772467227,0.501914896033938,0.369726357876799,0.506810079829342,0.31854339677564,0.426857844384103,0.394909410951402,0.428860475450271,0.526847178242944,0.549189493662642,0.493935879174748,0.265132375407166,0.298126494022931,0.401747092848727,0.467066605442549,0.342146885155382,0.237644910850382,0.188646881565171,19,0.446151405883373,0.47935297073275,0.498021744442899,0.501914830395724,0.369726266494294,0.506809974585891,0.318543285353501,0.426857730068609,0.394909294584292,0.428860357545022,0.526847060204628,0.549189377990793,0.493935769018035,0.265132273929057,0.298126403895643,0.401747015975222,0.467066542970837,0.342146837475652,0.237644878382191,0.188646862876179,12,0.446151320919677,0.479352884566232,0.498021667844829,0.50191476574767,0.369726206543994,0.506809912942425,0.318543220011745,0.426857663405382,0.394909231097952,0.42886030150586,0.526847014250227,0.549189342814462,0.493935743772373,0.265132256891019,0.298126393074558,0.401747009523227,0.467066539387343,0.342146835652809,0.237644877572834,0.188646862589383,5.65799467617718e-07,2.28956257853498e-07
0.102860151882164,0.0274154168039501,0.171641129971531,0.815743615867691,0.370524711737268,0.241197665298024,0.563985965167233,0.532404199974493,0.62368683588595,0.629463330950479,0.783622637153249,0.949403538882005,0.107219602636059,0.182617960492406,0.0361976560363828,0.533462361127024,0.648281950423575,0.904626346503347,0.609822509680594,0.591908144107094,0.584912587519674,0.733040259801717,0.998679522856049,0.0732628188280963,0.459207571366573,0.278286516138178,0.897689277903846,0.867844498684903,0.192426598623848,0.347153489242059,0.774602479260345,0.0551241915549848,0.74094167903896,0.506203687768278,0.0325817398479032,0.194535463632592,0.366169574664622,0.144939153573514,0.258683089173983,0.0596192932697177,0.0602701895727182,0.0764630607723892,0.158875152135886,0.369603719454375,0.267532636275361,0.242990407256329,0.344228104486538,0.357967652667941,0.405343229276228,0.423860568707377,0.461485538615342,0.476847095388008,0.196576273234516,0.184565862075771,0.14572463559455,0.322868962855283,0.392458593818154,0.47964542714111,0.365621651589652,0.298210113511933,19,0.0602702126985508,0.0764630330404131,0.158875050313442,0.369603536131425,0.267532379862776,0.242990097199173,0.344227765756485,0.357967310287152,0.405342904112378,0.423860275366058,0.461485285209524,0.476846884551774,0.196576103646103,0.18456572994208,0.145724535861278,0.322868890072726,0.392458542739737,0.479645393042916,0.365621630828058,0.298210102593951,12,0.0602701271555847,0.0764629561578045,0.158875006022751,0.369603540321183,0.267532432273326,0.24299018763347,0.344227878398788,0.357967428744132,0.405343015087997,0.423860370424576,0.46148536077596,0.476846940820948,0.19657614311948,0.184565756107903,0.145724552255858,0.322868899753588,0.392458548082302,0.479645395750742,0.365621632028801,0.298210103019727,6.65396897451993e-07,2.92787192098104e-07
0.877254380458864,0.806892436164361,0.869327201174683,0.904216635204478,0.54737123085844,0.717730958311184,0.849787092156186,0.0727830807176145,0.126885080279838,0.453628111877075,0.41289986153689,0.0365525560573328,0.49920988695909,0.110965778341281,0.664550829825273,0.707966788515354,0.643957064514124,0.611458777734793,0.657204025448728,0.447948021809712,0.882407775635696,0.875583711606073,0.372330280624355,0.811053693736478,0.849454829783227,0.323144142823363,0.933857669992251,0.989224029418746,0.0674106671125519,0.395536428021078,0.138419257125779,0.0911077397136454,0.0142115760582991,0.0310862356149267,0.666551137377835,0.375904310920822,0.537320229063965,0.718315668673155,0.464073837626161,0.142212350660741,0.414859911513613,0.470777253319387,0.527746551649054,0.536543768335905,0.426147020578928,0.443093250095199,0.437257557155427,0.182840970607082,0.169925535883258,0.24549856913767,0.237628193771496,0.133520745055866,0.271973602780853,0.191335552180527,0.379502013047959,0.415690771705413,0.409793940430505,0.386494115073004,0.357826817861133,0.24116166344222,19,0.414859887470117,0.470777208046777,0.527746488819063,0.536543693430137,0.426146934674724,0.443093152104814,0.437257445862565,0.182840846522404,0.169925401717717,0.245498429322357,0.237628053510735,0.133520609414076,0.271973476050118,0.19133543758662,0.379501912747424,0.415690686945735,0.409793871841432,0.386494062744627,0.357826782175049,0.241161642861131,12,0.414859854601616,0.470777157767977,0.527746417847988,0.536543603659071,0.426146832021412,0.443093045584164,0.437257344488725,0.182840757085883,0.169925327878453,0.245498371841617,0.237628011078357,0.133520579591603,0.271973456047829,0.191335424775921,0.379501904924185,0.415690682410299,0.409793869368855,0.386494061500177,0.357826781624625,0.24116164266569,6.60019495883214e-07,2.62610116632039e-07
0.18128922819662,0.482006621511377,0.0823611463626898,0.00798629658432337,0.702504791315734,0.0665968001655044,0.0303742003162152,0.47270700350777,0.648630833244437,0.0177362172684982,0.745195313856456,0.175328975682714,0.155013178014535,0.209930635327805,0.399493003500309,0.365810268282914,0.229315837339352,0.384549293287273,0.984698581222217,0.690526837682286,0.369449218492493,0.251202641391439,0.777888568207605,0.649554242012831,0.956283140665592,0.671116510172422,0.791806028875755,0.938801050493693,0.570466977054095,0.11575301974684,0.615622113469779,0.827589645254778,0.0530734380928084,0.372092855792232,0.736347342634804,0.401560815690097,0.663185518226238,0.378605511161553,0.401522107356939,0.120516236597623,0.10369181560083,0.204382611495959,0.11037925517238,0.0964220399902319,0.289804409019256,0.120368167608869,0.123672687850573,0.254653038920513,0.322726986217173,0.151839232360367,0.3415415500588,0.167934110647171,0.155442035532961,0.168085474113801,0.231669562990987,0.235144544952661,0.220159525784008,0.286748838078254,0.44919383067765,0.328937008072692,20,0.103691855815802,0.204382627205345,0.110379229611563,0.0964219645060835,0.289804283243559,0.120367996487394,0.123672479731669,0.254652803927177,0.322726734852042,0.151838974526155,0.34154129448106,0.167933864644551,0.15544180502321,0.168085263751452,0.231669376370579,0.235144384783854,0.220159394159716,0.28674873627661,0.449193760539886,0.328936967340461,13,0.10369175184834,0.204382503572673,0.110379102248249,0.0964218486333904,0.289804185267768,0.120367918658685,0.123672421117874,0.254652761837525,0.322726705889443,0.1518389553459,0.341541282210844,0.167933857038706,0.155441800445649,0.168085261074727,0.231669374851932,0.235144383951635,0.220159393723578,0.286748736062217,0.449193760445895,0.328936967306929,9.07451716292242e-07,2.79378471006784e-07
0.0701963321498974,0.37704868584718,0.550588566693193,0.100088074097895,0.972673317311207,0.405824533517171,0.619138833866901,0.722989663092494,0.45514304910744,0.933358488009189,0.838497070609804,0.00924930554600278,0.970312805757736,0.938860639786917,0.439828935348749,0.0533730438968467,0.653016558190977,0.509379579938694,0.395186817220214,0.745349516035509,0.507276129215405,0.160922085040666,0.224327486862055,0.732933201355361,0.790370820234225,0.34747468342975,0.352706110990413,0.0167388772099125,0.802451908815866,0.0292128273062957,0.633078425596126,0.725573282897833,0.781286310302508,0.507031078685949,0.594511963981699,0.640636046947228,0.102314408064828,0.320915093222788,0.797265502008502,0.575467126096331,0.0827365336924004,0.206573915590994,0.298905074362337,0.20740873709934,0.473804369552876,0.336559213477283,0.408117551289749,0.444159113427994,0.385613433872838,0.51392862466376,0.482495015276089,0.253332510038263,0.515815135362769,0.492442888429644,0.334483506046905,0.199941253588782,0.353901913904684,0.316588231144281,0.267213473346268,0.319367792440006,19,0.0827365641492898,0.206573943896124,0.298905093512398,0.207408741689113,0.473804356147752,0.336559179210209,0.408117494024698,0.444159032245391,0.38561332943269,0.513928499278304,0.482494872729548,0.253332355267348,0.515814974105788,0.492442726907926,0.334483350686525,0.19994111071829,0.353901789583438,0.316588130499842,0.267213401673865,0.319367749832467,13,0.0827365059108959,0.206573868109733,0.298905006111696,0.207408649882891,0.473804264671437,0.336559092527117,0.4081174158807,0.444158965269552,0.385613274836022,0.51392845690409,0.482494841374521,0.253332333121684,0.515814959167467,0.492442717288134,0.334483344784503,0.199941107284315,0.353901787706675,0.316588129553902,0.267213401255256,0.319367749683871,5.80689663503112e-07,2.41440566939451e-07
0.332346073397595,0.847250529680431,0.516325121895782,0.584386079848448,0.816016720035245,0.864261760983314,0.926007587179219,0.794286629994506,0.417411516874264,0.256369255460101,0.0323294595649338,0.485452881600663,0.422104374149484,0.402947398295301,0.668427536938557,0.137063596029564,0.812093057516503,0.224243583603793,0.868000342760561,0.791110639748024,0.431852519859111,0.133526607705834,0.809605997139468,0.254868363564203,0.622599088207948,0.769883721540969,0.978488697560674,0.0654123786184662,0.837002073774117,0.690324860920281,0.817472324752961,0.756932741809179,0.198304962565426,0.0841177213325951,0.1510255428038,0.8803232774809,0.622358468034524,0.947601669746982,0.0765282525833619,0.0280396385672593,0.210797489727443,0.414481119646294,0.371223171578016,0.420729699144389,0.50815801832787,0.537968025636022,0.545210063043502,0.471102648701985,0.312190205251201,0.223315801660702,0.142588485527832,0.273651596780669,0.275618011781916,0.282277883366017,0.364550284028332,0.221555964754371,0.417606778317381,0.263824507257552,0.427597315469556,0.356955156478535,20,0.21079753926157,0.414481164830338,0.371223199360564,0.420729699227892,0.508157986437766,0.537967961519339,0.545209969720546,0.471102531340254,0.312190070062703,0.223315655038365,0.142588333507437,0.27365144479159,0.275617864587652,0.282277745092449,0.364550158224095,0.221555854421218,0.417606686007797,0.263824434838459,0.427597265062276,0.356955126996259,13,0.210797461504926,0.414481071288443,0.371223101891842,0.420729609946061,0.508157911145036,0.537967902596738,0.545209926622018,0.471102501747436,0.312190050913957,0.223315643322521,0.142588326708499,0.273651441037496,0.275617862608266,0.282277744091245,0.364550157735279,0.221555854189154,0.417606685900049,0.263824434789698,0.427597265041599,0.356955126988749,5.17862225847965e-07,2.11450105106973e-07
0.791981570270542,0.94524630089396,0.164330902265416,0.0517204221365775,0.100879188162469,0.813538079241296,0.218292931051883,0.615803880604885,0.73229888145109,0.408712335960665,0.332823296594041,0.707941045347675,0.591158490776719,0.719890364840768,0.318615010679014,0.841216932394101,0.763005487258537,0.622732945730778,0.696508224253711,0.319749638217495,0.0299420419618119,0.51982078797178,0.68569507467116,0.582323416441018,0.882283245971976,0.108262383094241,0.0166643999485789,0.354987314507815,0.771374621980477,0.521805426722459,0.395755006997735,0.560855775976943,0.580578766937721,0.823344932344125,0.88490331594738,0.0552317218160092,0.191819452196842,0.130901393518463,0.00545661426875077,0.599288237647226,0.349288956957185,0.416762096170277,0.190016701067604,0.141548112379355,0.156966692148441,0.380965858440149,0.245037842056832,0.371879623760765,0.404623472083506,0.31905019153222,0.299387387076758,0.413850372234988,0.390929687636411,0.434754866224404,0.329923457294362,0.481939428677149,0.46030245116169,0.403198143908745,0.371408400258788,0.202084468934656,19,0.349289067393311,0.416762174371092,0.19001671168127,0.141548039482246,0.156966544332796,0.380965655734309,0.245037607240458,0.371879376634329,0.404623227340144,0.319049958908181,0.299387172485921,0.413850178988719,0.39092951737423,0.434754719505072,0.329923333937565,0.481939327968655,0.460302372079669,0.403198085125045,0.371408361000685,0.202084446666366,12,0.349288907350904,0.416762012314024,0.19001658250063,0.141547964489387,0.156966519988173,0.3809656680347,0.245037639659393,0.371879415666693,0.404623264314231,0.319049989598822,0.299387195775993,0.413850195496068,0.390929528431738,0.434754726547839,0.329923338210168,0.48193933043111,0.460302373416329,0.403198085796088,0.371408361297231,0.202084446771711,6.53820236495461e-07,2.84303618466218e-07
0.821831311858404,0.198194172694638,0.791903208758885,0.248711945475863,0.626736596022224,0.733315900043748,0.753816567497017,0.194163043990122,0.208190170404588,0.036890067608334,0.0268002608152583,0.772924061096752,0.350060854480294,0.366560594748436,0.83364026310252,0.0675104474656142,0.149750090770385,0.431687337321272,0.770937247633552,0.913917793980217,0.8355683159643,0.83715950043243,0.923361223528193,0.754321084727982,0.647968155274097,0.827357685754454,0.424129208138585,0.231417681847924,0.25364294464032,0.923285721083018,0.12037317085913,0.974184221084577,0.460955459530738,0.535230524864301,0.703832735336245,0.0915079932768306,0.047890904244285,0.260183594954491,0.692412993610935,0.77044813091702,0.343232036402701,0.213122063469396,0.405214777332442,0.267793960546202,0.38989972398057,0.415327821240913,0.400390959077369,0.202293809416379,0.164281052432896,0.106200441491469,0.121231216562309,0.353525420215544,0.263839556465461,0.274265647492567,0.389016824777904,0.16570622275202,0.189856674312092,0.286419487292281,0.386010866687013,0.392842715670203,20,0.34323207216974,0.213122080403326,0.405214765098685,0.267793915546869,0.389899647926555,0.41532771753465,0.400390831705077,0.202293662772386,0.164280891373694,0.106200271307253,0.121231042767763,0.353525248243702,0.263839391371277,0.274265493734912,0.3890166861141,0.16570610220253,0.189856574277479,0.286419409367896,0.386010812734375,0.392842684229793,13,0.343231990461914,0.21312198562199,0.405214666865372,0.267793822030755,0.389899561581524,0.41532763994982,0.400390764062875,0.202293605903297,0.164280845478677,0.106200235846154,0.121231016564,0.353525229731863,0.263839378872257,0.274265485676679,0.389016681164819,0.16570609932039,0.18985657270135,0.286419408573203,0.386010812382655,0.392842684104948,6.73574341194505e-07,2.4492760963119e-07
0.320968774818866,0.818386591935201,0.221890241614332,0.0555922111928036,0.907857544194691,0.479866252087549,0.399062194923214,0.914521586968218,0.0953642391986126,0.115737391576301,0.240200845225974,0.205931085868121,0.833917406877615,0.430607134410279,0.688530859063135,0.149491579556748,0.903242166515378,0.526119338032811,0.474186076078261,0.759017020105005,0.708492839216235,0.616223746231411,0.055296544743298,0.530433854060283,0.575632763506107,0.152481195090397,0.71793156369173,0.266796319928522,0.403797301815949,0.545352816014526,0.142044196503468,0.696428599002481,0.216625433426241,0.775647452657177,0.97879763977961,0.381924870959898,0.945954294167994,0.0097168768234448,0.77507372973523,0.108695425327214,0.184025121310075,0.354649327103745,0.215127555694573,0.183939952255072,0.432765659359338,0.334474360016141,0.309800994319441,0.42515340450889,0.169341239685582,0.15099488988111,0.188539497354483,0.208073359365974,0.414191956537908,0.316697278921011,0.396552204976027,0.248376296200291,0.460163148380259,0.352420565533699,0.310842604155005,0.334181170482915,20,0.184025187866796,0.354649397567954,0.215127615566274,0.183939989225214,0.432765667721068,0.334474337812361,0.309800942623121,0.425153326505452,0.169341139881983,0.150994773457593,0.188539369703445,0.208073225807419,0.414191822166897,0.316697148529014,0.396552083009184,0.248376186692829,0.460163054965532,0.352420491100165,0.310842551754878,0.334181139585829,13,0.184025097274878,0.354649285894228,0.215127496234612,0.183939875970957,0.432765567352773,0.334474253811269,0.309800875655453,0.425153275397623,0.169341102402019,0.150994746972395,0.188539351634288,0.208073213893298,0.41419181457416,0.316697143857796,0.396552080242978,0.248376185124868,0.460163054123709,0.352420490680254,0.310842551569769,0.334181139519984,4.77802962444296e-07,2.73196456239589e-07
0.160062505057475,0.861912363804054,0.178992258443298,0.476226191320423,0.313832898573753,0.458715803712423,0.147676218182646,0.852474900537991,0.665677730843523,0.119560591546023,0.743237446481834,0.664816890509926,0.395898195201014,0.689731837681782,0.959580357406096,0.00984800132793562,0.18440352956244,0.118810267236003,0.225138328023361,0.0253265051550823,0.190142716994877,0.90447030958989,0.933477038555223,0.668078289475682,0.949567749161181,0.386975264589098,0.05450837497964,0.629239859309912,0.895405893498736,0.0354925803175483,0.598021090001485,0.0774116027619439,0.810730503218132,0.666015375051326,0.617321840908005,0.321505837391026,0.881809540485937,0.143239125215279,0.0151802623769486,0.327184633991825,0.130930977661332,0.366061968807283,0.198797541151278,0.285636739639727,0.235272510376569,0.288533346988102,0.220800010766558,0.429754274655649,0.387046548596427,0.242924236325705,0.415689620002889,0.401620855065373,0.339187941495677,0.40750239531118,0.452725503795096,0.1456528201051,0.148885495322629,0.0977167865289562,0.109546558364607,0.0348430084745869,20,0.130931014800647,0.366062003166114,0.198797562904284,0.285636741372424,0.235272488403261,0.288533300020857,0.220799939587834,0.42975418181198,0.38704643796536,0.242924112615177,0.415689488262154,0.401620720296402,0.339187808399399,0.40750226816203,0.452725386410844,0.145652715833009,0.148885407114073,0.097716716679178,0.109546509393564,0.0348429796738862,13,0.130930940273968,0.366061905624002,0.198797451809717,0.285636628104437,0.235272380212561,0.288533202302995,0.220799855631135,0.429754112994424,0.387046384035634,0.242924072144588,0.415689459144363,0.401620700196538,0.33918779508714,0.407502259711153,0.452725381281875,0.145652712872144,0.148885405504382,0.0977167158703211,0.109546509036021,0.034842979546891,5.48130091336768e-07,2.81716436703703e-07
